Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag,Year,Month,Day,DayOfWeek,Quarter,IsLocalHoliday,Sales_Lag_1,Sales_Lag_7,Sales_Lag_30,Sales_Rolling_Mean_7,Sales_Rolling_Mean_30,Sales_Rolling_Std_7
2024-08-23,East,Clothing,88,91,0,0,2024,8,23,4,3,0,207.0,119.0,125.0,153.28571428571428,161.86666666666667,51.444838697107464
2024-08-24,East,Clothing,185,107,0,0,2024,8,24,5,3,0,88.0,160.0,216.0,156.85714285714286,160.83333333333334,52.83757681621572
2024-08-25,East,Clothing,228,118,0,0,2024,8,25,6,3,0,185.0,86.0,132.0,177.14285714285714,164.03333333333333,48.15055753027317
2024-08-26,East,Clothing,102,71,0,0,2024,8,26,0,3,0,228.0,207.0,384.0,162.14285714285714,154.63333333333333,53.37111756817689
2024-08-27,East,Clothing,238,241,1,0,2024,8,27,1,3,0,102.0,186.0,261.0,169.57142857142858,153.86666666666667,60.40104067220761
2024-08-28,East,Clothing,67,61,0,0,2024,8,28,2,3,0,238.0,139.0,78.0,159.28571428571428,153.5,71.57214142787262
2024-08-29,East,Clothing,157,235,1,0,2024,8,29,3,3,0,67.0,207.0,112.0,152.14285714285714,155.0,68.44323334323248
2024-08-30,East,Clothing,94,128,0,0,2024,8,30,4,3,0,157.0,88.0,221.0,153.0,150.76666666666668,67.53764382426525
2024-08-31,East,Clothing,129,126,0,0,2024,8,31,5,3,0,94.0,185.0,184.0,145.0,148.93333333333334,66.42288762166237
2024-09-01,East,Clothing,354,253,1,0,2024,9,1,6,3,0,129.0,228.0,115.0,163.0,156.9,100.82658379613964
2024-09-02,East,Clothing,174,224,0,0,2024,9,2,0,3,0,354.0,102.0,165.0,173.28571428571428,157.2,97.1728945157619
2024-09-03,East,Clothing,180,196,0,0,2024,9,3,1,3,0,174.0,238.0,87.0,165.0,160.3,93.12357381458234
2024-09-04,East,Clothing,69,68,0,0,2024,9,4,2,3,0,180.0,67.0,123.0,165.28571428571428,158.5,92.77520194124106
2024-09-05,East,Clothing,127,128,0,0,2024,9,5,3,3,0,69.0,157.0,160.0,161.0,157.4,93.90775615819301
2024-09-06,East,Clothing,134,146,0,0,2024,9,6,4,3,0,127.0,94.0,142.0,166.71428571428572,157.13333333333333,90.29897431258412
2024-09-07,East,Clothing,333,379,1,0,2024,9,7,5,3,0,134.0,129.0,69.0,195.85714285714286,165.93333333333334,107.39867871848391
2024-09-08,East,Clothing,80,108,0,0,2024,9,8,6,3,0,333.0,354.0,158.0,156.71428571428572,163.33333333333334,88.40760579217567
2024-09-09,East,Clothing,176,241,0,0,2024,9,9,0,3,0,80.0,174.0,253.0,157.0,160.76666666666668,88.4759854423785
2024-09-10,East,Clothing,179,110,0,0,2024,9,10,1,3,0,176.0,180.0,170.0,156.85714285714286,161.06666666666666,88.433456284803
2024-09-11,East,Clothing,163,100,0,0,2024,9,11,2,3,0,179.0,69.0,147.0,170.28571428571428,161.6,79.56069860116064
2024-09-12,East,Clothing,138,149,0,0,2024,9,12,3,3,0,163.0,127.0,175.0,171.85714285714286,160.36666666666667,78.66686844203315
2024-09-13,East,Clothing,111,92,0,0,2024,9,13,4,3,0,138.0,134.0,195.0,168.57142857142858,157.56666666666666,80.95854318282709
2024-09-14,East,Clothing,241,261,0,0,2024,9,14,5,3,0,111.0,333.0,117.0,155.42857142857142,161.7,52.16274897810079
2024-09-15,East,Clothing,104,76,0,0,2024,9,15,6,3,0,241.0,80.0,119.0,158.85714285714286,161.2,46.90212707126933
2024-09-16,East,Clothing,138,139,0,0,2024,9,16,0,3,0,104.0,176.0,160.0,153.42857142857142,160.46666666666667,46.78624136380649
2024-09-17,East,Clothing,133,79,0,0,2024,9,17,1,3,0,138.0,179.0,86.0,146.85714285714286,162.03333333333333,45.81640379976192
2024-09-18,East,Clothing,167,220,0,0,2024,9,18,2,3,0,133.0,163.0,207.0,147.42857142857142,160.7,46.07550738681412
2024-09-19,East,Clothing,108,115,0,0,2024,9,19,3,3,0,167.0,138.0,186.0,143.14285714285714,158.1,48.43355782729066
2024-09-20,East,Clothing,195,189,0,0,2024,9,20,4,3,0,108.0,111.0,139.0,155.14285714285714,159.96666666666667,49.53594173738396
2024-09-21,East,Clothing,73,108,0,0,2024,9,21,5,3,0,195.0,241.0,207.0,131.14285714285714,155.5,40.961073274628916
2024-09-22,East,Clothing,68,49,0,0,2024,9,22,6,3,0,73.0,104.0,88.0,126.0,154.83333333333334,46.78318786344798
2024-09-23,East,Clothing,196,118,0,0,2024,9,23,0,3,0,68.0,138.0,185.0,134.28571428571428,155.2,53.86314227036971
2024-09-24,East,Clothing,82,103,0,0,2024,9,24,1,3,0,196.0,133.0,228.0,127.0,150.33333333333334,57.39918698611214
2024-09-25,East,Clothing,115,130,0,0,2024,9,25,2,3,0,82.0,167.0,102.0,119.57142857142857,150.76666666666668,54.65911678411071
2024-09-26,East,Clothing,167,104,0,0,2024,9,26,3,3,0,115.0,108.0,238.0,128.0,148.4,57.07305260219863
2024-09-27,East,Clothing,169,204,0,0,2024,9,27,4,3,0,167.0,195.0,67.0,124.28571428571429,151.8,52.66154284900981
2024-09-28,East,Clothing,186,108,0,0,2024,9,28,5,3,0,169.0,73.0,157.0,140.42857142857142,152.76666666666668,51.629633425185524
2024-09-29,East,Clothing,103,119,0,0,2024,9,29,6,3,0,186.0,68.0,94.0,145.42857142857142,153.06666666666666,44.67235216125328
2024-09-30,East,Clothing,131,139,0,0,2024,9,30,0,3,0,103.0,196.0,129.0,136.14285714285714,153.13333333333333,38.774684917819535
2024-10-01,East,Clothing,214,234,0,0,2024,10,1,1,4,0,131.0,82.0,354.0,155.0,148.46666666666667,40.128958787056845
2024-10-02,East,Clothing,89,95,0,0,2024,10,2,2,4,0,214.0,115.0,174.0,151.28571428571428,145.63333333333333,45.31634835874804
2024-10-03,East,Clothing,132,168,0,0,2024,10,3,3,4,0,89.0,167.0,180.0,146.28571428571428,144.03333333333333,45.22430867617633
2024-10-04,East,Clothing,195,190,0,0,2024,10,4,4,4,0,132.0,169.0,69.0,150.0,148.23333333333332,48.3597628888588
2024-10-05,East,Clothing,107,130,1,0,2024,10,5,5,4,0,195.0,186.0,127.0,138.71428571428572,147.56666666666666,47.77277567022964
2024-10-06,East,Clothing,173,240,0,0,2024,10,6,6,4,0,107.0,103.0,134.0,148.71428571428572,148.86666666666667,46.35628071690762
2024-10-07,East,Clothing,113,142,0,0,2024,10,7,0,4,0,173.0,131.0,333.0,146.14285714285714,141.53333333333333,47.973703114062104
2024-10-08,East,Clothing,157,112,0,0,2024,10,8,1,4,0,113.0,214.0,80.0,138.0,144.1,38.42308333974934
2024-10-09,East,Clothing,102,64,0,0,2024,10,9,2,4,0,157.0,89.0,176.0,139.85714285714286,141.63333333333333,35.890707113998815
2024-10-10,East,Clothing,86,109,0,0,2024,10,10,3,4,0,102.0,132.0,179.0,133.28571428571428,138.53333333333333,41.36308453083204
2024-10-11,East,Clothing,146,181,1,0,2024,10,11,4,4,0,86.0,195.0,163.0,126.28571428571429,137.96666666666667,32.34045086118565
2024-10-12,East,Clothing,144,169,0,0,2024,10,12,5,4,0,146.0,107.0,138.0,131.57142857142858,138.16666666666666,31.67994708990285
2024-10-13,East,Clothing,156,82,1,0,2024,10,13,6,4,0,144.0,173.0,111.0,129.14285714285714,139.66666666666666,28.463008575040973
2024-10-14,East,Clothing,64,84,0,0,2024,10,14,0,4,0,156.0,113.0,241.0,122.14285714285714,133.76666666666668,37.64053033379749
2024-10-15,East,Clothing,114,118,1,0,2024,10,15,1,4,0,64.0,157.0,104.0,116.0,134.1,34.3705300124008
2024-10-16,East,Clothing,113,154,0,0,2024,10,16,2,4,0,114.0,102.0,138.0,117.57142857142857,133.26666666666668,33.87160631392795
2024-10-17,East,Clothing,94,124,0,0,2024,10,17,3,4,0,113.0,86.0,133.0,118.71428571428571,131.96666666666667,32.74504688098803
2024-10-18,East,Clothing,200,224,0,0,2024,10,18,4,4,0,94.0,146.0,167.0,126.42857142857143,133.06666666666666,44.496655840100864
2024-10-19,East,Clothing,345,250,1,0,2024,10,19,5,4,0,200.0,144.0,108.0,155.14285714285714,140.96666666666667,94.49237812548428
2024-10-20,East,Clothing,158,93,0,0,2024,10,20,6,4,0,345.0,156.0,195.0,155.42857142857142,139.73333333333332,94.49842528292392
2024-10-21,East,Clothing,117,127,0,0,2024,10,21,0,4,0,158.0,64.0,73.0,163.0,141.2,87.84076502399081
2024-10-22,East,Clothing,79,56,0,0,2024,10,22,1,4,0,117.0,114.0,68.0,158.0,141.56666666666666,91.99275333778546
2024-10-23,East,Clothing,116,51,0,0,2024,10,23,2,4,0,79.0,113.0,196.0,158.42857142857142,138.9,91.75484935932461
2024-10-24,East,Clothing,102,107,0,0,2024,10,24,3,4,0,116.0,94.0,82.0,159.57142857142858,139.56666666666666,90.86410575296321
2024-10-25,East,Clothing,114,140,0,0,2024,10,25,4,4,0,102.0,200.0,115.0,147.28571428571428,139.53333333333333,90.2989743125842
2024-10-26,East,Clothing,244,169,0,0,2024,10,26,5,4,0,114.0,345.0,167.0,132.85714285714286,142.1,54.35815968012085
2024-10-27,East,Clothing,98,116,0,0,2024,10,27,6,4,0,244.0,158.0,169.0,124.28571428571429,139.73333333333332,54.463181097307334
2024-10-28,East,Clothing,238,176,1,0,2024,10,28,0,4,0,98.0,117.0,186.0,141.57142857142858,141.46666666666667,69.02139074918996
2024-10-29,East,Clothing,184,144,0,0,2024,10,29,1,4,0,238.0,79.0,103.0,156.57142857142858,144.16666666666666,64.41236201966477
2024-10-30,East,Clothing,132,113,0,0,2024,10,30,2,4,0,184.0,116.0,131.0,158.85714285714286,144.2,63.00113377664586
2024-10-31,East,Clothing,114,105,0,0,2024,10,31,3,4,0,132.0,102.0,214.0,160.57142857142858,140.86666666666667,61.33747398031389
2024-11-01,East,Clothing,169,185,0,0,2024,11,1,4,4,0,114.0,114.0,89.0,168.42857142857142,143.53333333333333,57.79808861561954
2024-11-02,East,Clothing,114,141,0,0,2024,11,2,5,4,0,169.0,244.0,132.0,149.85714285714286,142.93333333333334,49.80103269152995
2024-11-03,East,Clothing,225,129,0,0,2024,11,3,6,4,0,114.0,98.0,195.0,168.0,143.93333333333334,50.882216932833835
2024-11-04,East,Clothing,100,73,0,0,2024,11,4,0,4,0,225.0,238.0,107.0,148.28571428571428,143.7,45.71183029119932
2024-11-05,East,Clothing,171,100,0,0,2024,11,5,1,4,0,100.0,184.0,173.0,146.42857142857142,143.63333333333333,44.260054009822014
2024-11-06,East,Clothing,103,55,0,0,2024,11,6,2,4,0,171.0,132.0,113.0,142.28571428571428,143.3,47.10171364792806
2024-11-07,East,Clothing,188,103,0,0,2024,11,7,3,4,0,103.0,114.0,157.0,152.85714285714286,144.33333333333334,47.991070598006374
2024-11-08,East,Clothing,139,188,0,0,2024,11,8,4,4,0,188.0,169.0,102.0,148.57142857142858,145.56666666666666,47.64751530023043
2024-11-09,East,Clothing,156,175,0,0,2024,11,9,5,4,0,139.0,114.0,86.0,154.57142857142858,147.9,45.1473777121738
2024-11-10,East,Clothing,186,222,0,0,2024,11,10,6,4,0,156.0,225.0,146.0,149.0,149.23333333333332,36.60601043544595
2024-11-11,East,Clothing,126,103,0,0,2024,11,11,0,4,0,186.0,100.0,144.0,152.71428571428572,148.63333333333333,31.810450514017198
2024-11-12,East,Clothing,112,106,0,0,2024,11,12,1,4,0,126.0,171.0,156.0,144.28571428571428,147.16666666666666,33.905330385817074
2024-11-13,East,Clothing,185,206,0,0,2024,11,13,2,4,0,112.0,103.0,64.0,156.0,151.2,31.331560233519152
2024-11-14,East,Clothing,215,345,0,0,2024,11,14,3,4,0,185.0,188.0,114.0,159.85714285714286,154.56666666666666,37.06493658175464
2024-11-15,East,Clothing,104,53,0,0,2024,11,15,4,4,0,215.0,139.0,113.0,154.85714285714286,154.26666666666668,42.33370828480338
2024-11-16,East,Clothing,278,373,0,0,2024,11,16,5,4,0,104.0,156.0,94.0,172.28571428571428,160.4,62.967489722115495
2024-11-17,East,Clothing,78,56,0,0,2024,11,17,6,4,0,278.0,186.0,200.0,156.85714285714286,156.33333333333334,71.67618984346309
2024-11-18,East,Clothing,183,248,0,0,2024,11,18,0,4,0,78.0,126.0,345.0,165.0,150.93333333333334,70.81901816131948
2024-11-19,East,Clothing,231,128,0,0,2024,11,19,1,4,0,183.0,112.0,158.0,182.0,153.36666666666667,70.25667228100083
2024-11-20,East,Clothing,197,181,0,0,2024,11,20,2,4,0,231.0,185.0,117.0,183.71428571428572,156.03333333333333,70.48809423279492
2024-11-21,East,Clothing,215,160,0,0,2024,11,21,3,4,0,197.0,215.0,79.0,183.71428571428572,160.56666666666666,70.48809423279492
2024-11-22,East,Clothing,114,66,0,0,2024,11,22,4,4,0,215.0,104.0,116.0,185.14285714285714,160.5,68.68145934051492
2024-11-23,East,Clothing,262,370,0,0,2024,11,23,5,4,0,114.0,278.0,102.0,182.85714285714286,165.83333333333334,65.25700108399205
2024-11-24,East,Clothing,227,183,1,0,2024,11,24,6,4,0,262.0,78.0,114.0,204.14285714285714,169.6,47.13961027779914
2024-11-25,East,Clothing,48,82,0,0,2024,11,25,0,4,0,227.0,183.0,244.0,184.85714285714286,163.06666666666666,76.00751842510584
2024-11-26,East,Clothing,166,164,0,0,2024,11,26,1,4,0,48.0,231.0,98.0,175.57142857142858,165.33333333333334,73.35497516155492
2024-11-27,East,Clothing,155,122,0,0,2024,11,27,2,4,0,166.0,197.0,238.0,169.57142857142858,162.56666666666666,73.0270660847904
2024-11-28,East,Clothing,166,129,0,0,2024,11,28,3,4,0,155.0,215.0,184.0,162.57142857142858,161.96666666666667,70.2420983524293
2024-11-29,East,Clothing,215,173,0,0,2024,11,29,4,4,0,166.0,114.0,132.0,177.0,164.73333333333332,68.96375859826635
2024-11-30,East,Clothing,166,231,0,0,2024,11,30,5,4,0,215.0,262.0,114.0,163.28571428571428,166.46666666666667,57.90139401233271
2024-12-01,East,Clothing,252,220,0,0,2024,12,1,6,4,0,166.0,227.0,169.0,166.85714285714286,169.23333333333332,63.03022706455602
2024-12-02,East,Clothing,154,229,0,0,2024,12,2,0,4,0,252.0,48.0,114.0,182.0,170.56666666666666,37.12591188554547
2024-12-03,East,Clothing,93,110,0,0,2024,12,3,1,4,0,154.0,166.0,225.0,171.57142857142858,166.16666666666666,50.28869038812149
2024-12-04,East,Clothing,94,57,0,0,2024,12,4,2,4,0,93.0,155.0,100.0,162.85714285714286,165.96666666666667,58.28787344273386
2024-12-05,East,Clothing,121,63,0,0,2024,12,5,3,4,0,94.0,166.0,171.0,156.42857142857142,164.3,60.32925532127031
2024-12-06,East,Clothing,77,78,0,0,2024,12,6,4,4,0,121.0,215.0,103.0,136.71428571428572,163.43333333333334,60.54671553358409
2024-12-07,East,Clothing,129,116,0,0,2024,12,7,5,4,0,77.0,166.0,188.0,131.42857142857142,161.46666666666667,59.163212508160086
2024-12-08,East,Clothing,237,359,0,0,2024,12,8,6,4,0,129.0,252.0,139.0,129.28571428571428,164.73333333333332,54.12551550397858
2024-12-09,East,Clothing,279,210,1,0,2024,12,9,0,4,0,237.0,154.0,156.0,147.14285714285714,168.83333333333334,78.6859338794182
2024-12-10,East,Clothing,135,155,0,0,2024,12,10,1,4,0,279.0,93.0,186.0,153.14285714285714,167.13333333333333,75.40209672466787
2024-12-11,East,Clothing,213,187,0,0,2024,12,11,2,4,0,135.0,94.0,126.0,170.14285714285714,170.03333333333333,73.22893001045526
2024-12-12,East,Clothing,158,180,0,0,2024,12,12,3,4,0,213.0,121.0,112.0,175.42857142857142,171.56666666666666,70.37010999673328
2024-12-13,East,Clothing,211,116,0,0,2024,12,13,4,4,0,158.0,77.0,185.0,194.57142857142858,172.43333333333334,55.862501265329946
2024-12-14,East,Clothing,189,206,0,0,2024,12,14,5,4,0,211.0,129.0,215.0,203.14285714285714,171.56666666666666,48.20245004640454
2024-12-15,East,Clothing,323,187,0,0,2024,12,15,6,4,0,189.0,237.0,104.0,215.42857142857142,178.86666666666667,65.95922261230018
2024-12-16,East,Clothing,82,56,0,0,2024,12,16,0,4,0,323.0,279.0,278.0,187.28571428571428,172.33333333333334,75.63225565351098
2024-12-17,East,Clothing,193,216,0,0,2024,12,17,1,4,0,82.0,135.0,78.0,195.57142857142858,176.16666666666666,72.04132411992663
2024-12-18,East,Clothing,229,341,0,0,2024,12,18,2,4,0,193.0,213.0,183.0,197.85714285714286,177.7,72.93473925692838
2024-12-19,East,Clothing,221,306,0,0,2024,12,19,3,4,0,229.0,158.0,231.0,206.85714285714286,177.36666666666667,71.05966641123585
2024-12-20,East,Clothing,137,218,0,0,2024,12,20,4,4,0,221.0,211.0,197.0,196.28571428571428,175.36666666666667,75.69393257435743
2024-12-21,East,Clothing,288,294,0,1,2024,12,21,5,4,0,137.0,189.0,215.0,210.42857142857142,177.8,83.00172115254985
2024-12-22,East,Clothing,374,333,0,1,2024,12,22,6,4,0,288.0,323.0,114.0,217.71428571428572,186.46666666666667,95.78398315256757
2024-12-23,East,Clothing,261,367,0,1,2024,12,23,0,4,0,374.0,82.0,262.0,243.28571428571428,186.43333333333334,75.1946679973919
2024-12-24,East,Clothing,137,111,0,1,2024,12,24,1,4,0,261.0,193.0,227.0,235.28571428571428,183.43333333333334,83.91009928432136
2024-12-25,East,Clothing,368,544,1,1,2024,12,25,2,4,0,137.0,229.0,48.0,255.14285714285714,194.1,97.51825225981757
2024-12-26,East,Clothing,412,550,0,1,2024,12,26,3,4,0,368.0,221.0,166.0,282.42857142857144,202.3,112.01615529743428
2024-12-27,East,Clothing,227,127,1,1,2024,12,27,4,4,0,412.0,137.0,155.0,295.2857142857143,204.7,96.65352948498372
2024-12-28,East,Clothing,431,459,0,1,2024,12,28,5,4,0,227.0,288.0,166.0,315.7142857142857,213.53333333333333,109.15999616116062
2024-12-29,East,Clothing,368,340,0,1,2024,12,29,6,4,0,431.0,374.0,215.0,314.85714285714283,218.63333333333333,108.64840629515018
2024-12-30,East,Clothing,385,527,0,1,2024,12,30,0,4,0,368.0,261.0,166.0,332.57142857142856,225.93333333333334,108.51245265384158
2023-01-01,East,Electronics,197,207,0,0,2023,1,1,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,East,Electronics,88,107,0,0,2023,1,2,0,1,0,197.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,East,Electronics,168,140,0,0,2023,1,3,1,1,0,88.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,East,Electronics,168,257,0,0,2023,1,4,2,1,0,168.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,East,Electronics,83,76,0,0,2023,1,5,3,1,0,168.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,East,Electronics,200,179,0,0,2023,1,6,4,1,0,83.0,0.0,0.0,0.0,0.0,0.0
2023-01-07,East,Electronics,226,121,0,0,2023,1,7,5,1,0,200.0,0.0,0.0,161.42857142857142,0.0,55.6053269116582
2023-01-08,East,Electronics,185,214,1,0,2023,1,8,6,1,0,226.0,197.0,0.0,159.71428571428572,0.0,54.49989078189144
2023-01-09,East,Electronics,87,97,0,0,2023,1,9,0,1,0,185.0,88.0,0.0,159.57142857142858,0.0,54.72006683371023
2023-01-10,East,Electronics,58,85,0,0,2023,1,10,1,1,0,87.0,168.0,0.0,143.85714285714286,0.0,66.43650746246016
2023-01-11,East,Electronics,76,51,0,0,2023,1,11,2,1,0,58.0,168.0,0.0,130.71428571428572,0.0,69.8753993088514
2023-01-12,East,Electronics,155,220,1,0,2023,1,12,3,1,0,76.0,83.0,0.0,141.0,0.0,66.91786009728644
2023-01-13,East,Electronics,211,250,0,0,2023,1,13,4,1,0,155.0,200.0,0.0,142.57142857142858,0.0,68.64123431013641
2023-01-14,East,Electronics,121,171,0,0,2023,1,14,5,1,0,211.0,226.0,0.0,127.57142857142857,0.0,58.02257360389187
2023-01-15,East,Electronics,377,273,1,0,2023,1,15,6,1,0,121.0,185.0,0.0,155.0,0.0,110.9429282709508
2023-01-16,East,Electronics,78,43,0,0,2023,1,16,0,1,0,377.0,87.0,0.0,153.71428571428572,0.0,111.91025315807646
2023-01-17,East,Electronics,202,134,0,0,2023,1,17,1,1,0,78.0,58.0,0.0,174.28571428571428,0.0,104.36428872897454
2023-01-18,East,Electronics,135,75,0,0,2023,1,18,2,1,0,202.0,76.0,0.0,182.71428571428572,0.0,97.24319048261475
2023-01-19,East,Electronics,136,177,1,0,2023,1,19,3,1,0,135.0,155.0,0.0,180.0,0.0,98.40392946083675
2023-01-20,East,Electronics,194,150,0,0,2023,1,20,4,1,0,136.0,211.0,0.0,177.57142857142858,0.0,97.71874119611029
2023-01-21,East,Electronics,168,178,0,0,2023,1,21,5,1,0,194.0,121.0,0.0,184.28571428571428,0.0,94.75356507930503
2023-01-22,East,Electronics,185,221,0,0,2023,1,22,6,1,0,168.0,377.0,0.0,156.85714285714286,0.0,43.71280732016102
2023-01-23,East,Electronics,90,116,0,0,2023,1,23,0,1,0,185.0,78.0,0.0,158.57142857142858,0.0,40.19891019607845
2023-01-24,East,Electronics,180,129,0,0,2023,1,24,1,1,0,90.0,202.0,0.0,155.42857142857142,0.0,36.96781096601538
2023-01-25,East,Electronics,195,126,0,0,2023,1,25,2,1,0,180.0,135.0,0.0,164.0,0.0,38.37099599089568
2023-01-26,East,Electronics,162,103,0,0,2023,1,26,3,1,0,195.0,136.0,0.0,167.71428571428572,0.0,36.41755202149225
2023-01-27,East,Electronics,123,101,0,0,2023,1,27,4,1,0,162.0,194.0,0.0,157.57142857142858,0.0,37.73971004506676
2023-01-28,East,Electronics,256,179,0,0,2023,1,28,5,1,0,123.0,168.0,0.0,170.14285714285714,0.0,53.258578562295384
2023-01-29,East,Electronics,79,98,0,0,2023,1,29,6,1,0,256.0,185.0,0.0,155.0,0.0,62.58327785172862
2023-01-30,East,Electronics,180,225,0,0,2023,1,30,0,1,0,79.0,90.0,0.0,167.85714285714286,158.76666666666668,55.89105048046174
2023-01-31,East,Electronics,83,74,0,0,2023,1,31,1,1,0,180.0,180.0,197.0,154.0,154.96666666666667,63.83833748879534
2023-02-01,East,Electronics,148,157,0,0,2023,2,1,2,1,0,83.0,195.0,88.0,147.28571428571428,156.96666666666667,61.225578221617695
2023-02-02,East,Electronics,106,123,0,0,2023,2,2,3,1,0,148.0,162.0,168.0,139.28571428571428,154.9,62.62511286939737
2023-02-03,East,Electronics,71,62,0,0,2023,2,3,4,1,0,106.0,123.0,168.0,131.85714285714286,151.66666666666666,67.75305299745679
2023-02-04,East,Electronics,283,281,0,0,2023,2,4,5,1,0,71.0,256.0,83.0,135.71428571428572,158.33333333333334,76.23584958472463
2023-02-05,East,Electronics,264,211,0,0,2023,2,5,6,1,0,283.0,79.0,200.0,162.14285714285714,160.46666666666667,84.87525860820408
2023-02-06,East,Electronics,92,89,0,0,2023,2,6,0,1,0,264.0,180.0,226.0,149.57142857142858,156.0,88.23993265118526
2023-02-07,East,Electronics,183,266,0,0,2023,2,7,1,1,0,92.0,83.0,185.0,163.85714285714286,155.93333333333334,83.64095601922254
2023-02-08,East,Electronics,119,130,0,0,2023,2,8,2,1,0,183.0,148.0,87.0,159.71428571428572,157.0,85.25982697166404
2023-02-09,East,Electronics,300,434,1,0,2023,2,9,3,1,0,119.0,106.0,58.0,187.42857142857142,165.06666666666666,95.77205079920608
2023-02-10,East,Electronics,151,156,0,0,2023,2,10,4,1,0,300.0,71.0,76.0,198.85714285714286,167.56666666666666,83.5572230498927
2023-02-11,East,Electronics,203,259,0,0,2023,2,11,5,1,0,151.0,283.0,155.0,187.42857142857142,169.16666666666666,75.18168469970402
2023-02-12,East,Electronics,233,315,1,0,2023,2,12,6,1,0,203.0,264.0,211.0,183.0,169.9,70.69889202337848
2023-02-13,East,Electronics,103,85,0,0,2023,2,13,0,1,0,233.0,92.0,121.0,184.57142857142858,169.3,68.42479361278612
2023-02-14,East,Electronics,142,243,0,0,2023,2,14,1,1,0,103.0,183.0,377.0,178.71428571428572,161.46666666666667,70.31053568684727
2023-02-15,East,Electronics,142,139,0,0,2023,2,15,2,1,0,142.0,119.0,78.0,182.0,163.6,67.53764382426536
